row_id,Prediction
2580,57.0726573568
2581,34.5409875269
2582,17.7854634357
2583,8.56156579709
2584,81.5599571066
2585,15.4556469497
2586,16.1403057495
2587,42.830169137
2588,24.4491306943
2589,56.6105360663
2590,65.1226210655
2591,42.5677907305
2592,49.3841046232
2593,16.0355887195
2594,26.2114762514
2595,55.557688402
2596,45.106809802
2597,66.4961828746
2598,61.8325313345
2599,18.2321547638
2600,30.1573070236
2601,17.7880510206
2602,7.27150977705
2603,46.8299318155
2604,56.3615854476
2605,60.912760364
2606,51.3830710134
2607,5.57619515883
2608,45.864141718
2609,50.9911212033
2610,70.6329896553
2611,46.8996810618
2612,48.7460509207
2613,43.1628570888
2614,36.520565596
2615,26.6957673116
2616,2.60209806664
2617,23.8561075285
2618,35.8901801028
2619,15.2539976856
2620,25.5655403013
2621,48.9767857271
2622,13.7868645053
2623,10.4385579707
2624,73.5870581874
2625,43.5855223473
2626,41.7436767915
2627,19.5524862867
2628,12.2087645705
2629,23.3131663831
2630,33.9996518521
2631,46.9935145785
2632,79.8246371436
2633,50.9595439407
2634,46.6973608846
2635,43.5520623624
2636,38.7625319572
2637,52.5212003932
2638,43.0023692248
2639,48.1776153903
2640,28.6141351218
2641,48.5412915602
2642,48.9710813254
2643,20.117602494
2644,22.8604983194
2645,40.0855356329
2646,55.2953993655
2647,40.6466081184
2648,26.8972960003
2649,63.0929004055
2650,46.2677920442
2651,38.6026899493
2652,40.2031360122
2653,67.0143806605
2654,69.281133453
2655,40.2086482012
2656,48.0921249651
2657,12.5978995511
2658,20.9119594736
2659,28.7644691122
2660,38.9323363901
2661,55.5319176706
2662,7.9629040231
2663,40.1732536397
2664,31.8526470422
2665,39.3781982613
2666,28.3176519823
2667,37.8633480077
2668,45.7295420665
2669,31.1868144465
2670,4.6980067224
2671,52.5505594814
2672,5.11822876566
2673,23.7798717112
2674,6.62745903272
2675,37.608227256
2676,8.12291796761
2677,45.5591761225
2678,16.0686644774
2679,63.3235692263
2680,34.87674321
2681,5.97088024685
2682,43.1845867884
2683,7.17412350574
2684,18.7265438133
2685,12.8200270091
2686,56.5852849707
2687,48.8129567974
2688,19.55588648
2689,53.6662441752
2690,36.2259997799
2691,26.6909184433
2692,36.7057448255
2693,49.8518754117
2694,47.3843912599
2695,21.8324420115
2696,11.8895653776
2697,9.30799141097
2698,34.9314968636
2699,48.1678739885
2700,25.3544388439
2701,36.4089178383
2702,17.8364038151
2703,49.4946000769
2704,47.3919831313
2705,2.93432935956
2706,37.2312603861
2707,7.2099266874
2708,25.7367928061
2709,20.6790397766
2710,26.9574115572
2711,40.1972380266
2712,72.3851673659
2713,9.34328168552
2714,59.9418666876
2715,38.4696469795
2716,35.8180635049
2717,64.2843830488
2718,19.8296102793
2719,51.1724454211
2720,22.5808319562
2721,43.3880906584
2722,5.73077462271
2723,39.0880491904
2724,33.5877613581
2725,30.2417419949
2726,42.2655789939
2727,12.3519975591
2728,47.2051944941
2729,55.3874433142
2730,24.5497943417
2731,37.928531982
2732,30.4326999725
2733,37.2324254437
2734,31.907282568
2735,31.373912182
2736,44.450791002
2737,62.5737898024
2738,44.723321486
2739,23.4427729992
2740,33.3973522669
2741,54.3935538284
2742,21.1658298646
2743,17.3297950475
2744,61.0247583518
2745,14.4018711609
2746,25.7022561468
2747,53.3100077075
2748,34.9789791024
2749,41.3811716877
2750,53.6412774221
2751,58.547146678
2752,67.6455705256
2753,8.24357043235
2754,47.0856468211
2755,51.2203680072
2756,42.3672258579
2757,30.7426353644
2758,42.2085519292
2759,34.2426276581
2760,51.8265877435
2761,39.8558146254
2762,48.4419652283
2763,44.7021375968
2764,13.0907476889
2765,13.2286162398
2766,43.7052775998
2767,11.4247628244
2768,54.8820382407
2769,39.9149748469
2770,65.9924485155
2771,40.8835464502
2772,49.1536250639
2773,54.9924242806
2774,7.46346158457
2775,64.5570893778
2776,38.9248885489
2777,41.6814565722
2778,33.772378935
2779,66.7451823037
2780,50.1136469725
2781,34.8209932243
2782,59.7180635322
2783,24.0820228772
2784,20.8552832452
2785,57.8900197245
2786,14.8514703808
2787,58.190326563
2788,24.7288238025
2789,68.0445272945
2790,58.882565042
2791,50.9994037584
2792,34.9231300951
2793,50.5954544917
2794,58.5613713123
2795,13.8139652258
2796,45.0364112639
2797,14.8874989644
2798,43.0538821836
2799,10.1613049476
2800,37.4260510048
2801,30.8010097337
2802,40.8199492252
2803,29.0694467078
2804,23.9865115568
2805,40.1949927649
2806,54.4189568608
2807,66.3071005365
2808,31.1023672738
2809,46.2307528579
2810,55.9451768825
2811,16.3244070343
2812,46.8390864299
2813,70.0772777716
2814,9.38745885308
2815,39.3741360212
2816,56.7958692351
2817,41.9784281482
2818,31.1386523563
2819,19.529229912
2820,2.62645719362
2821,7.25746517842
2822,7.76456987879
2823,68.4561686521
2824,53.9685097459
2825,4.29964542519
2826,45.0540623451
2827,41.467308147
2828,47.5173839929
2829,48.3816070416
2830,58.0163132
2831,30.3079835001
2832,18.5927944932
2833,54.9038725229
2834,65.5314072877
2835,54.1801145983
2836,45.7645877821
2837,37.7419511187
2838,34.9453387209
2839,41.0895336152
2840,20.9157552169
2841,33.1894677295
2842,58.2565306589
2843,42.6400939775
2844,52.5569502497
2845,50.3416715754
2846,30.0795876471
2847,45.9345342368
2848,62.1803455771
2849,29.5721015187
2850,37.7011218248
2851,66.232567067
2852,67.9757964321
2853,26.6773110308
2854,26.0451603182
2855,51.0062706224
2856,28.3670756074
2857,38.9055234852
2858,51.023781498
2859,4.38013569989
2860,50.4966730855
2861,48.9409503187
2862,8.98846886767
2863,15.3534847395
2864,8.21475487505
2865,49.2070565712
2866,34.8794705086
2867,27.092651657
2868,50.0035431844
2869,15.9985327923
2870,41.7765357118
2871,40.1195805476
2872,51.3283181045
2873,4.91239266123
2874,13.1563181562
2875,31.5798547663
2876,44.7424522632
2877,2.83223361143
2878,42.419291308
2879,32.8646825561
2880,55.2100825123
2881,46.9615615675
2882,41.7079602043
2883,18.4503448327
2884,38.5970781186
2885,49.3186545896
2886,12.2431047683
2887,59.2372750725
2888,20.5979352679
2889,49.7220228249
2890,35.8389620643
2891,47.7696222422
2892,26.4754074832
2893,8.70402756518
2894,35.9537902429
2895,42.7995347667
2896,17.0517678469
2897,14.3690033437
2898,67.0008319162
2899,43.7556152549
2900,52.4425215059
2901,44.2428085901
2902,10.3067565204
2903,33.6569909352
2904,41.7127121901
2905,38.2750831121
2906,46.1517831227
2907,25.4114964959
2908,44.8404697214
2909,53.5627253173
2910,14.9575729959
2911,60.4135203941
2912,65.329797291
2913,47.1004949028
2914,72.1751630817
2915,62.6986336323
2916,14.4043376148
2917,26.5728142634
2918,35.3233491811
2919,45.7060203705
2920,6.37928334217
2921,56.281635608
2922,9.39269972686
2923,15.358011673
2924,7.27091691086
2925,45.8271764327
2926,49.9636844844
2927,55.8594441253
2928,65.6647984612
2929,47.6434969382
2930,14.9463311234
2931,20.8535473314
2932,43.1803266263
2933,5.14814883593
2934,10.5745083877
2935,16.4737367764
2936,34.9466135232
2937,9.18160462414
2938,16.4546785155
2939,59.6330968239
2940,46.6406689604
2941,41.1385418018
2942,16.9114045492
2943,49.0939137069
2944,13.3629996483
2945,17.6062565303
2946,31.592058058
2947,45.0019109405
2948,30.0384096799
2949,31.9723853617
2950,45.6051484657
2951,43.1412334171
2952,17.2739585934
2953,32.4060435464
2954,48.958968881
2955,45.6097412323
2956,26.5439504332
2957,26.3949739111
2958,42.8628351411
2959,12.4163082438
2960,10.7683727962
2961,41.515679593
2962,43.7581582796
2963,40.9521855966
2964,64.006362991
2965,40.5913506644
2966,11.0342944869
2967,7.12965529052
2968,35.8930136835
2969,3.57893943349
2970,68.1902657061
2971,36.1391534151
2972,25.7157650579
2973,40.1452091466
2974,33.3916730637
2975,44.0383492596
2976,32.7020956124
2977,26.0174326352
2978,46.2427555364
2979,51.0971526331
2980,62.0249540043
2981,49.4661329404
2982,50.846243218
2983,27.2744288991
2984,23.3278109373
2985,62.5511852081
2986,52.7430043151
2987,35.1249883312
2988,42.8334857553
2989,11.2628432736
2990,7.08366978091
2991,54.590638698
2992,33.8753622221
2993,40.2649030295
2994,39.8867853705
2995,70.5998922992
2996,38.0187180524
2997,50.1258518364
2998,16.745784053
2999,49.3253884943
3000,75.1823911422
3001,2.67038857466
3002,38.2682868998
3003,42.0807865197
3004,36.3063513614
3005,47.6228305701
3006,14.5261635182
3007,18.1006953695
3008,38.8617754926
3009,39.9682606862
3010,50.0205693322
3011,61.4643713706
3012,45.0462371758
3013,55.9142819297
3014,15.0446489969
3015,39.2352808077
3016,27.956034708
3017,45.0649504544
3018,42.2742735662
3019,29.4862313245
3020,34.517792783
3021,41.8009110415
3022,15.8407412613
3023,34.6044091462
3024,58.9137844196
3025,24.5169945651
3026,59.3971729831
3027,23.6019487303
3028,35.2527567643
3029,22.7185582304
3030,46.0105247065
3031,72.0941129818
3032,47.7372304959
3033,50.680483294
3034,40.3880903971
3035,60.5158428146
3036,66.0844518743
3037,55.4498447866
3038,51.2207644383
3039,39.1799166396
3040,36.8000264347
3041,12.9511954723
3042,17.5719990795
3043,13.3125153355
3044,24.148830126
3045,18.5568866166
3046,47.8061094861
3047,9.14887537456
3048,64.3086037014
3049,24.2275632764
3050,53.2847246794
3051,38.7860094396
3052,31.1463280067
3053,11.1948952805
3054,12.2949236106
3055,57.2627721635
3056,51.9176217093
3057,6.04429455246
3058,10.4831075822
3059,35.9467579036
3060,3.30081388382
3061,42.5880976519
3062,32.7852549791
3063,32.2391772362
3064,43.2740484763
3065,5.94857614036
3066,25.3886297022
3067,54.7390725777
3068,2.28262459922
3069,7.20946074164
3070,47.5446892842
3071,50.1278833964
3072,26.9289329829
3073,10.1386713644
3074,52.4973361585
3075,47.3055357772
3076,24.236582707
3077,44.6670593454
3078,39.3148840108
3079,24.4867092379
3080,47.2423682403
3081,21.4664612888
3082,12.3600201784
3083,35.6686628226
3084,41.184075376
3085,37.1261271345
3086,48.706104979
3087,34.52030002
3088,43.8371588435
3089,16.919344821
3090,10.0663695043
3091,64.9904225982
3092,57.7096574126
3093,37.7976516476
3094,27.8051762393
3095,67.5152863637
3096,6.73197734495
3097,41.4509316832
3098,39.1243477156
3099,62.5967238518
3100,42.4463776171
3101,50.7534827036
3102,49.8599794369
3103,34.7675921896
3104,42.5689765124
3105,23.0149852596
3106,26.3371897133
3107,20.0343969767
3108,40.0199992181
3109,45.5063153681
3110,50.2789108321
3111,62.6918709625
3112,14.4043057532
3113,27.5341260929
3114,43.7722078431
3115,34.5154531964
3116,42.6850769388
3117,47.5223636095
3118,24.9478733304
3119,52.420482512
3120,54.4497720197
3121,47.9939337529
3122,57.3768118079
3123,52.7018933503
3124,32.596147404
3125,7.57278446729
3126,45.8606808217
3127,70.804215932
3128,38.2653860404
3129,12.5766665746
3130,20.5522584393
3131,41.3520266854
3132,9.57824571285
3133,26.5953294601
3134,37.3780221182
3135,56.1405964837
3136,40.8191229678
3137,29.0249205556
3138,16.5763507941
3139,3.15034388646
3140,17.7917745762
3141,19.1170522276
3142,39.1654781324
3143,58.6458596188
3144,53.1203288773
3145,42.5020638625
3146,70.1152071926
3147,46.8440782592
3148,63.9532035733
3149,28.7159741186
3150,5.80326236359
3151,42.2942417932
3152,28.2087678895
3153,4.06296987153
3154,35.2792532096
3155,19.3557848986
3156,30.5799732226
3157,25.8992777232
3158,52.6989461809
3159,46.3735160036
3160,54.2380413646
3161,28.2058640961
3162,60.7730242561
3163,50.0224672349
3164,47.0813019433
3165,29.0707316265
3166,36.7652374673
3167,30.988721634
3168,13.9776318679
3169,36.4343698222
3170,41.5006824936
3171,39.4873585908
3172,40.7799045016
3173,8.47844834579
3174,47.2053833367
3175,36.3056205751
3176,72.4992188607
3177,8.40049028925
3178,48.8131381957
3179,43.5659063863
3180,5.31475633454
3181,30.9056393761
3182,7.22966768805
3183,36.8774012693
3184,16.1269070381
3185,50.6880896485
3186,4.6339127991
3187,37.2650269709
3188,62.1815062733
3189,11.3639741506
3190,29.5622130044
3191,36.9948065732
3192,3.0323468998
3193,64.0799653076
3194,31.8731732939
3195,56.4282708405
3196,22.0645441214
3197,58.0807310257
3198,44.1214712999
3199,52.3530334834
3200,16.1149590774
3201,44.1144604384
3202,48.7795307007
3203,41.0246357528
3204,7.42869012829
3205,73.6800695849
3206,50.0125911119
3207,56.9514031488
3208,29.0142561887
3209,6.05201817345
3210,18.6417027948
3211,5.50866905287
3212,49.2458733052
3213,56.1413557732
3214,51.6664737857
3215,12.4401389331
3216,18.4391230441
3217,69.6725877863
3218,14.7949075373
3219,9.7109875764
3220,40.2521538166
3221,51.9052808706
3222,26.1556112098
3223,22.2624133047
3224,65.4765840586
3225,30.2682653056
3226,30.5093524661
3227,40.8959059595
3228,66.4384227106
3229,34.6759242422
3230,17.1405748551
3231,25.1881302576
3232,39.9674804453
3233,62.9798716528
3234,80.8861108017
3235,11.9522556991
3236,64.3195889912
3237,44.8312080928
3238,12.8241464954
3239,7.40845942657
3240,46.4379782321
3241,3.7783365765
3242,36.3266517567
3243,43.8102726238
3244,52.6323442218
3245,62.0425233855
3246,54.4326748235
3247,56.3431118005
3248,41.2152166184
3249,25.8996390842
3250,47.4936645166
3251,7.9460568579
3252,4.53881153653
3253,51.9248831676
3254,52.3554504766
3255,56.4881436644
3256,7.56115635041
3257,51.4299156371
3258,24.1562195177
3259,33.9902647636
3260,39.2537145063
3261,3.79267274371
3262,4.88394667637
3263,3.85565303401
3264,38.7894623258
3265,40.1828471775
3266,25.3307660959
3267,43.3274792865
3268,72.0847417335
3269,12.6613607507
3270,54.0380345229
3271,26.6662641288
3272,26.6468431768
3273,47.7292419701
3274,24.8762237724
3275,54.1125886674
3276,41.3758082158
3277,27.3883232089
3278,25.1827940421
3279,51.1479647467
3280,42.4075580861
3281,34.7978393024
3282,23.9584140049
3283,54.8970563319
3284,38.413171108
3285,49.6290232025
3286,17.3047536069
3287,61.8257717102
3288,34.7986316193
3289,62.8761352073
3290,45.8194600949
3291,49.3940300317
3292,4.29806074837
3293,45.3445248921
3294,50.370815239
3295,11.477208882
3296,53.5770789926
3297,7.70700586355
3298,36.8205301684
3299,44.2481306861
3300,44.4119801995
3301,39.3206536728
3302,30.510522835
3303,23.984083719
3304,54.5785056386
3305,18.95721152
3306,2.82230914212
3307,40.8417229082
3308,16.881507695
3309,49.9242519868
3310,45.5409357598
3311,60.8093617818
3312,46.3214125859
3313,32.8116581032
3314,19.0021603868
3315,39.3608357204
3316,51.2970486345
3317,31.2486919993
3318,32.2563419682
3319,45.2855213264
3320,62.9273572547
3321,6.63921751524
3322,43.9087274764
3323,28.1659319253
3324,26.5753099574
3325,59.707659952
3326,38.5438340955
3327,34.9441915888
3328,55.4523122951
3329,51.5628469943
3330,40.3811249739
3331,47.1019691628
3332,11.7835491492
3333,22.7875168179
3334,51.7281029284
3335,30.7853964988
3336,62.6251350875
3337,17.4571336855
3338,13.0041993008
3339,14.1994791793
3340,19.3999293682
3341,49.8446467617
3342,35.4498749685
3343,30.5134948181
3344,35.9023124386
3345,9.87041933668
3346,2.18912303688
3347,44.3843931339
3348,63.4942003454
3349,46.1796132424
3350,44.8952732352
3351,12.4373408079
3352,19.4587803637
3353,17.357691999
3354,19.6369225607
3355,63.5426080049
3356,37.5960926754
3357,13.7841093276
3358,46.5145922913
3359,48.1017770657
3360,46.6965158042
3361,39.370987395
3362,53.2059190058
3363,46.4068525561
3364,45.2828314087
3365,32.2381697429
3366,44.1937928939
3367,31.1179767171
3368,42.2610793858
3369,54.2631363695
3370,48.1672579709
3371,11.5036213114
3372,21.6478643325
3373,12.9211444354
3374,42.7529929113
3375,11.7588408499
3376,8.79111947211
3377,53.5774625381
3378,10.6133852632
3379,36.9601265368
3380,7.00999273515
3381,17.7050655109
3382,4.11186634579
3383,7.93957422525
3384,26.5553886346
3385,25.6070955891
3386,54.5434069615
3387,56.2598009463
3388,39.6841929879
3389,39.5041750543
3390,53.9629640285
3391,34.2896546882
3392,11.3480452005
3393,4.53477929866
3394,44.090282012
3395,32.3424943826
3396,42.0411056103
3397,19.8509109743
3398,28.1492908528
3399,32.3604301965
3400,44.5073080088
3401,33.6065382485
3402,54.6314163019
3403,60.0701273978
3404,64.9078665013
3405,42.78963723
3406,38.0329857442
3407,46.0886708977
3408,65.4479186836
3409,46.7695904909
3410,18.011530683
3411,31.5326209673
3412,44.9076389268
3413,49.0402957152
3414,48.1105158321
3415,39.2491397719
3416,32.2485090625
3417,40.7496863937
3418,40.7277332279
3419,38.3091598638
3420,33.0208866928
3421,67.3582176356
3422,34.1127897775
3423,57.8369278012
3424,38.6483354867
3425,51.7164932841
3426,37.3572913186
3427,15.6219479925
3428,38.2564983194
3429,61.5564886369
3430,47.3900708761
3431,12.530531041
3432,36.4423986563
3433,26.4163071927
3434,35.4583462426
3435,35.6093246584
3436,33.4870779614
3437,57.4925824353
3438,28.2919153182
3439,12.4122977505
3440,9.64552306534
3441,68.5294948813
3442,50.1705302882
3443,5.84902034738
3444,45.2792139449
3445,21.7715576089
3446,42.7077126122
3447,51.9599571878
3448,65.3874853621
3449,41.3121812657
3450,10.1378444598
3451,21.0949001331
3452,45.3315108789
3453,16.1345615758
3454,37.6090513142
3455,37.6039129925
3456,5.98828690908
3457,45.6613406085
3458,57.0581344908
3459,47.8419458476
3460,53.0590936879
3461,49.1549789204
3462,66.5367197967
3463,10.2899525951
3464,40.3800386466
3465,57.5456042359
3466,51.9150729937
3467,53.2657640691
3468,25.9847892173
3469,74.224923065
3470,14.9799121541
3471,41.8724846044
3472,3.74199639097
3473,13.2625557952
3474,56.4384551758
3475,30.8174852228
3476,18.3360396181
3477,52.5966168639
3478,46.0701110483
3479,67.0863068103
3480,54.3649722927
3481,62.3609100252
3482,46.4154236024
3483,22.9317787752
3484,51.0878366214
3485,47.7377194339
3486,54.9295404898
3487,11.1966823119
3488,7.7751308093
3489,54.782700494
3490,24.8969255424
3491,18.503017962
3492,22.0493550327
3493,30.9345978982
3494,32.4004032357
3495,3.90353920952
3496,38.1873100924
3497,63.2291865161
3498,28.2415269637
3499,34.4973107473
3500,33.1645023059
3501,38.584683486
3502,4.21395993915
3503,17.9901339356
3504,51.6331971573
3505,66.6035177509
3506,13.196751484
3507,50.7242420599
3508,7.91916569813
3509,42.3985304221
3510,43.4788655121
3511,21.2329723153
3512,18.0578539628
3513,55.6423038652
3514,21.1949906809
3515,31.3690035509
3516,58.5622510894
3517,6.75354546213
3518,6.56703309751
3519,55.9793664164
3520,25.4176500217
3521,7.37928509005
3522,52.2785818031
3523,57.8765723636
3524,21.7619203832
3525,54.1262569676
3526,52.4589572286
3527,47.6691772433
3528,36.7991759783
3529,28.6377294766
3530,10.4543546678
3531,14.6821734318
3532,49.9990311795
3533,56.0772185139
3534,29.2113843189
3535,61.3424238471
3536,46.1860902609
3537,52.2598396701
3538,52.2207247887
3539,9.39595271485
3540,16.5943380724
3541,4.78945275051
3542,45.9042222907
3543,17.3573560105
3544,36.2486556787
3545,51.8304536108
3546,58.9381617504
3547,48.0352113733
3548,13.0920167229
3549,45.4575675287
3550,28.4403994299
3551,34.4869029805
3552,51.5449162204
3553,5.21061722108
3554,68.3083461712
3555,6.30163436664
3556,45.0953090653
3557,33.778547897
3558,28.260678076
3559,27.7072136895
3560,37.028316251
3561,7.35591722457
3562,20.1038983904
3563,54.2103079648
3564,55.6810251116
3565,6.163178184
3566,43.3494815124
3567,15.8445061152
3568,43.4658638815
3569,28.9677349576
3570,17.2032199241
3571,41.6564302844
3572,30.6306688436
3573,39.3552279337
3574,21.7883162413
3575,27.253262924
3576,19.1444011734
3577,54.5670893299
3578,6.11559821794
3579,52.2171618385
3580,43.9815426514
3581,29.727667996
3582,65.8466234092
3583,5.35442032346
3584,8.40779619831
3585,60.0763031248
3586,46.3473221813
3587,51.0461945605
3588,30.8486459522
3589,4.6961444936
3590,17.429005861
3591,43.2827778233
3592,41.3634211838
3593,52.1116673436
3594,61.7066485559
3595,28.9208856256
3596,42.6705889584
3597,65.0305603678
3598,53.2522663131
3599,52.4307842657
3600,36.0336665342
3601,56.4497677659
3602,31.2741187299
3603,8.05380038205
3604,47.5078198992
3605,33.4950658583
3606,8.80972391611
3607,21.167281018
3608,30.9967951592
3609,41.1811181267
3610,16.9805240368
3611,13.9885402795
3612,41.8201937341
3613,45.3901042038
3614,40.1650115355
3615,32.2295226316
3616,26.0355286883
3617,35.1603332835
3618,25.9694917139
3619,14.3092033553
3620,24.6936789857
3621,56.7904876349
3622,30.7700770803
3623,68.2287719181
3624,5.81923247894
3625,29.3087487929
3626,27.5207345489
3627,37.3888938747
3628,9.03815523868
3629,42.8149811298
3630,8.0506110319
3631,37.3571297582
3632,48.6267689959
3633,68.7840869899
3634,37.5544238263
3635,29.9167915673
3636,23.3888256159
3637,45.1765694188
3638,63.1583216428
3639,53.8718541916
3640,13.2021819477
3641,39.0876466058
3642,58.0576481089
3643,12.04415332
3644,23.569472437
3645,33.5381872922
3646,44.8524740984
3647,6.31631492626
3648,49.0403237575
3649,48.5937743719
3650,15.3519517571
3651,59.3575373951
3652,34.4552021388
3653,51.7077966585
3654,21.122444974
3655,20.6364293984
3656,46.4045322966
3657,23.0016090637
3658,42.7579691301
3659,6.01639531564
3660,42.0675705925
3661,3.85983924894
3662,46.7934990985
3663,39.082963504
3664,6.45836467052
3665,40.2607422715
3666,51.7331831362
3667,28.819262376
3668,49.5683554597
3669,46.4937022769
3670,34.8968212264
3671,64.9855398785
3672,39.0836955522
3673,45.4724147584
3674,27.0054275872
3675,44.2146736522
3676,11.2555953116
3677,64.430942524
3678,11.4578718425
3679,27.1649329963
3680,60.1342161471
3681,38.1084501668
3682,39.3986403928
3683,59.2988267696
3684,8.41880363082
3685,33.3572825651
3686,57.9488881791
3687,47.2257991246
3688,49.790245257
3689,64.511291422
3690,39.3724280061
3691,65.9351284128
3692,45.6640807598
3693,33.2196072357
3694,42.4736663172
3695,54.4219016107
3696,40.6215728511
3697,37.0806505867
3698,41.904105371
3699,11.4993007084
3700,35.7941808566
3701,31.8359620805
3702,48.1071252571
3703,75.792898009
3704,26.5153004757
3705,24.3689025162
3706,5.18672498182
3707,41.7905821752
3708,35.3370314873
3709,24.113684776
3710,24.012390404
3711,36.4965108387
3712,37.8653685997
3713,55.1416774504
3714,17.7888089829
3715,54.8793912797
3716,27.9435941751
3717,21.1045633443
3718,66.6348790629
3719,60.1304166249
3720,50.2653507362
3721,42.1884950305
3722,34.5696076671
3723,11.3862039221
3724,30.5975122326
3725,49.9181053247
3726,31.1006510405
3727,36.5270532756
3728,9.47256894761
3729,51.4852088495
3730,23.5025299994
3731,24.5262550862
3732,38.2832340938
3733,36.72029095
3734,71.1792284926
3735,32.406641015
3736,26.0112867247
3737,10.1004470421
3738,54.3661128051
3739,44.2204279902
3740,31.3214562902
3741,31.9280363365
3742,73.936882239
3743,71.0455125024
3744,43.3614775858
3745,9.07821521221
3746,35.5528442173
3747,61.0793719565
3748,64.3518872604
3749,11.1513149853
3750,38.9903685089
3751,18.8414471104
3752,36.1808098318
3753,69.0918118842
3754,35.7901056349
3755,7.46056057208
3756,17.1983221182
3757,27.5172453173
3758,68.7632140564
3759,32.5818697536
3760,44.7579180177
3761,29.9086024169
3762,52.9581546104
3763,57.5769714336
3764,14.5576308945
3765,54.8623212084
3766,43.4999967364
3767,59.665203586
3768,22.2688972398
3769,13.2268402023
3770,45.7783379552
3771,13.4012777234
3772,49.5679217373
3773,79.4680111366
3774,15.6835825321
3775,14.7952378138
3776,14.9158073886
3777,53.5118943867
3778,22.7002330833
3779,36.7666413316
3780,31.2424230156
3781,67.9768069231
3782,34.1494174925
3783,12.7774254931
3784,51.5439923205
3785,13.4434800549
3786,40.0983278722
3787,39.0432859951
3788,7.51544474501
3789,29.1874320247
3790,29.1491298146
3791,38.3029339781
3792,46.784618275
3793,34.9840818741
3794,69.9268394405
3795,43.1818718978
3796,29.7378153031
3797,35.2310810883
3798,25.2160518657
3799,43.2795478689
3800,39.163036409
3801,45.9729472656
3802,10.4539781995
3803,44.3337998403
3804,10.0973126399
3805,40.3019386983
3806,43.7495138717
3807,30.3969678406
3808,33.3640635243
3809,21.3031170339
3810,49.6185536104
3811,44.1875290368
3812,61.9767992518
3813,9.57328938409
3814,41.0459590158
3815,24.9405717642
3816,11.9714482009
3817,21.6374606449
3818,74.5382101301
3819,46.0300356538
3820,41.9043931008
3821,67.5169416725
3822,1.61622859957
3823,27.6042474007
3824,28.1616627443
3825,13.4154636042
3826,28.4816772815
3827,44.671053232
3828,64.1008547859
3829,8.88665017515
3830,59.4624000304
3831,68.3732712256
3832,12.8850729798
3833,16.9018764401
3834,52.2137492235
3835,23.5619349199
3836,15.3315977782
3837,6.5744870187
3838,52.5996641079
3839,18.6810841623
3840,56.4931282108
3841,33.423402253
3842,50.9673443812
3843,62.1699323888
3844,34.2248281576
3845,21.7410145701
3846,43.3118053543
3847,11.9728400773
3848,55.0660462731
3849,44.3174804361
3850,13.1932081114
3851,24.957412367
3852,33.9745255729
3853,7.33834319377
3854,34.6289695218
3855,3.16721010852
3856,54.1376272728
3857,42.2031709336
3858,8.72133343829
3859,30.4720862885
3860,43.5762241403
3861,56.8347949211
3862,59.57432751
3863,46.7875035519
3864,42.4475696007
3865,33.6099065484
3866,41.1397073299
3867,51.6246804391
3868,7.74650091261
3869,47.4635852635
3870,44.768548706
3871,6.95276104004
3872,34.2691399868
3873,38.9081657784
3874,41.9682892103
3875,19.7511907148
3876,3.0511485817
3877,11.4543907263
3878,61.9126336791
3879,44.2198490659
3880,14.0164241423
3881,47.6933521098
3882,67.1451530632
3883,37.50603657
3884,11.0312941277
3885,33.102615679
3886,41.9210932609
3887,58.5117198904
3888,51.2793558351
3889,42.3560139155
3890,31.4672059474
3891,71.522084431
3892,37.4720747798
3893,34.9149819677
3894,56.1206060125
3895,34.0751691463
3896,27.3227602217
3897,52.2826247271
3898,61.192847192
3899,52.0889769192
3900,7.2044674997
3901,47.2052740283
3902,34.5107782744
3903,50.3317682573
3904,55.5735124552
3905,6.72117038262
3906,20.1966590582
3907,53.6088851146
3908,41.5075728752
3909,58.7011704313
3910,31.3571868748
3911,53.4330200763
3912,46.9682536201
3913,32.6011697504
3914,44.8147495492
3915,62.9702679151
3916,63.4695591653
3917,54.6142529173
3918,2.05550756012
3919,45.2386090244
3920,24.6155033363
3921,11.0367597676
3922,40.8412104259
3923,58.5375622715
3924,43.3324213813
3925,55.3122070695
3926,31.6657358125
3927,41.8376468532
3928,4.44991068608
3929,48.3714481574
3930,24.1887217934
3931,10.2258441183
3932,39.5419011248
3933,46.9823108844
3934,22.7961197436
3935,10.6438981435
3936,26.4743704949
3937,17.9869820614
3938,19.5662266818
3939,35.7396965081
3940,34.462822692
3941,33.3969614775
3942,38.111365473
3943,20.1581658144
3944,62.6213331103
3945,59.4965025704
3946,47.1964440411
3947,3.93249697632
3948,43.1405443216
3949,5.26268845533
3950,42.4003158483
3951,64.0356335462
3952,61.9375515481
3953,22.897242566
3954,27.3380692958
3955,25.7459180405
3956,63.5161472118
3957,55.9847766553
3958,72.9540877418
3959,44.9585486618
3960,51.8551935959
3961,51.9335134905
3962,45.7125816116
3963,15.8286994261
3964,34.3145762751
3965,17.9015577536
3966,43.0765695199
3967,41.6463088333
3968,58.3314481023
3969,35.1345313075
3970,35.3391573101
3971,8.65837683988
3972,40.7854639981
3973,53.1358631483
3974,48.8108828425
3975,56.3385086513
3976,36.228546077
3977,7.16068997589
3978,31.0457559941
3979,38.118555858
3980,48.0015876112
3981,10.8343609996
3982,32.0128706334
3983,65.6912373865
3984,34.8151969329
3985,14.0997108327
3986,50.7522608234
3987,13.3447093206
3988,49.9048379167
3989,36.0426127196
