,単位セメント量(kg in m^3),高炉スラグ分量(kg in m^3),フライアッシュ分量(kg in m^3),単位水量(kg in m^3),高性能AE減水剤分量(kg in m^3),粗骨材分量(kg in m^3),細骨材分量(kg in m^3),材齢(日)
2705,161.4025789242118,0.0,55.15937320190325,200.42194966846102,0.430429576801167,926.8367131794691,706.0684532371862,0.8
2706,202.98792474376836,3.381674984450072,86.57826611828719,197.46915675683195,10.428486129745272,1065.846031848655,732.2442371594071,71.85850134661158
2707,105.02428116833471,0.0,46.675010730785075,192.53505516911613,10.077451994337805,882.4112775435743,740.3086540047544,0.8
2708,145.55926588371875,160.46809606012812,0.0,178.41293697420193,7.355183440312122,924.2109160697039,801.1823708591946,24.159584408939498
2709,226.33237238571536,99.08411087954941,0.0,184.42553126145665,13.981073545430803,998.3369059043737,896.2775925852835,6.045632709839644
2710,359.73682278923604,28.000896226992623,71.27855630468416,146.22514052330007,16.09480421450143,1010.9180872493539,843.2474276058031,0.8
2711,261.7412920168612,105.52797726466727,0.8954250944957494,197.98352745932985,4.724809868918591,945.8592136594444,807.2207830989245,108.4768139504886
2712,454.33366110079874,122.2187980452654,0.0,172.5335239708964,0.0,984.6572872431467,687.996776360379,81.99525845536596
2713,246.38235830365582,65.34049418634741,12.816497531462794,225.79297614816994,9.59352326886271,997.4988092183572,613.3666451315727,0.8
2714,432.02747601675003,22.038353422032117,81.80497744669414,159.58297626869026,10.675828188936045,930.3332279999922,963.8706931613685,118.77283920136938
2715,296.97211471757186,36.89714682540842,103.96165008980779,178.6198772088677,8.863042620041423,930.7429635285754,652.9288439765666,16.33734001411274
2716,81.6,0.0,16.716755245796428,162.43705628319594,3.7833973556829377,1019.3534260958135,818.9363822966318,126.77430326346456
2717,356.431121323501,124.16360833000422,66.10167730256089,161.8353622004741,9.1337945537216,1000.5239085152106,697.4265334346032,60.93582416534437
2718,145.6936511087092,128.126237102731,207.79776547101352,214.06605226610014,7.997456816737985,1028.283240035401,899.1563617094151,71.99888291596415
2719,297.49184812721336,85.4163141910178,188.53490277447423,164.8775370832848,0.0,1090.2101631121952,803.3245063765149,80.22661119700716
2720,327.84835303813,161.01033934870628,90.1502067148862,162.15415409349038,16.667506474670603,1027.12825362612,777.5206169069507,0.8
2721,221.61837393963435,0.0,0.0,183.19490530954653,9.15386023479687,970.054512231124,652.2295962871044,81.87151546550767
2722,143.57176579009925,160.86875288003108,70.28058498386933,193.45036417376116,5.538057798641394,942.3216881173975,781.6341106531413,0.8
2723,388.2844352560575,5.974980680841583,45.169075754086094,191.82785844911163,5.422641175263536,1037.7104325956675,863.7205813318094,55.500736829470185
2724,202.26876722261906,137.9441974683936,84.2081886517363,184.6409377725939,12.625195426453846,846.612085673516,767.0742511989033,24.952537160240414
2725,576.520019252558,8.207103888630229,39.69413249031262,229.8915241446574,24.417670529056526,1089.8259346414904,783.2467319826382,3.7733490518534722
2726,291.5125544286586,0.0,104.88831739699401,171.20226691555578,9.301954014445172,992.0049801454503,778.3537423089084,28.881307781314202
2727,410.13177010429257,53.34704220982525,187.11900859487974,210.77378609525442,0.0,1050.019100080983,713.6033291474272,0.8
2728,453.53089371126,0.0,33.68175703839482,202.22374132306842,14.44453530787472,1017.891413016662,800.4071149311546,58.306620069386625
2729,282.94461747701854,50.53247522420742,28.251798971261074,180.885476266583,13.637793565795445,1197.875635787349,716.6728508664567,44.26700049297088
2730,117.31514897992034,215.5120492479241,97.68845794505204,183.39685941624532,22.332030776106155,991.4136100574727,824.1345445339751,7.536687713568398
2731,254.0912737407899,73.40033807674281,0.0,174.80258893599023,9.591050910277552,979.0630447630334,760.8539481302693,41.860355467176205
2732,178.08929566825108,180.53709935541548,81.01403452989327,207.59924599746176,11.290615718041682,1129.1141716236011,828.9696817132148,36.742003324729495
2733,231.8045495862961,190.1646559463943,185.32589044171323,196.86136095502047,1.3519096413142968,852.5602283592376,775.316949006632,60.31960725212129
2734,210.6042147725526,0.044908497938280334,98.26145506979404,170.55873295274733,5.680102587515005,904.309264540527,735.7949448437155,28.69504334118114
2735,350.6737672391855,0.0,55.96973608721253,163.46148134942146,5.59121345693598,922.3281156275973,798.6050169225714,10.184796319212275
2736,263.09519174688717,144.30496995450255,159.75347412037496,201.87673034185897,0.0,892.466074344736,673.9618514840719,83.0071598547245
2737,301.3119162654501,0.0,64.23802488701847,143.51274483003792,0.0,1084.1909766240415,753.8806029782298,159.78634368319075
2738,335.2551829250869,45.837860643226506,156.3729306966302,185.24956530381496,8.768351946079953,952.7829366587289,663.2593371094868,38.12709355354917
2739,326.6797261415889,110.86493720372681,106.28486469802229,172.94311926937908,5.37867841561111,885.0224211129038,655.9803664461855,0.8
2740,204.0571667843093,27.577892624067644,28.05135488533411,167.64381500150245,7.313095037949493,998.6229144293374,770.0805403506806,40.272600002716075
2741,260.36534965026374,213.77455253870795,0.0,163.08609680226604,8.230157220182452,928.0974685326607,881.7554720917678,57.75727300857203
2742,117.88703515040001,0.0,64.98453961884532,184.6851449635789,7.407986452187547,1020.188135790725,749.3272375912824,25.54565290723419
2743,371.52141947746316,18.059281625819708,83.48728159937404,177.53336832700967,3.913521095401229,1088.645608116967,840.4282277540435,0.8
2744,442.4327132537351,234.92925422161272,0.0,205.13265756317196,0.0,926.6125991255699,641.0638594713081,82.60295705480573
2745,263.4979897276135,157.63516310396008,49.265889212734685,207.34294350682543,3.280559826461712,934.6840591791838,555.5381182454403,0.8
2746,135.6469615618678,0.0,29.200306591038743,155.43433510817124,2.8686419759229707,1067.8905452073157,734.4927580121632,21.459115536911774
2747,274.6766896603627,72.94865566437744,0.0,181.5746791432451,8.649989377613602,883.1035522400684,733.9168065624352,64.51161571526683
2748,307.66490031829403,0.0,12.693908341274245,215.18352749077928,7.425406457404435,885.807246751158,795.3409451686629,82.91504289677734
2749,101.21703142294791,342.08890428886184,47.00979419833173,187.68382020939453,0.0,987.1742572285226,850.1746290831136,88.49657001918351
2750,325.91359488546465,42.076030196676854,94.67756401060484,157.59134754275559,1.5550223968432704,1047.865587502086,949.0057429698979,100.78914579958013
2751,345.94452494016014,0.0,9.798112302880845,162.82173683035822,0.0,926.1138480703195,735.7221924665687,77.01007489195477
2752,492.8144430626679,0.0,139.54467662347778,172.79201858670123,5.6961599447918365,1069.6474570644395,644.7589632373251,42.20523326362128
2753,268.9918914837942,24.059884928294757,35.46208942807898,168.93761465550637,0.0,961.4390168340686,812.7846455981377,0.8
2754,303.1924953579517,72.03723973468348,3.1799225208511714,193.90738615789542,11.551785573389797,936.0887717649388,765.1295881711416,152.3604873006358
2755,296.0235585824324,0.0,99.5776954267461,171.62859765150483,7.158591706756803,912.624721177992,662.4910277617835,71.91998767122945
2756,254.49290996246566,0.0,95.65828757780321,167.90956454225739,0.0,1069.4617402358517,792.6738561899526,50.20595614389626
2757,81.6,0.0,0.0,144.46549253934884,0.0,1099.5349408361087,683.091139964887,32.92149319563495
2758,308.47361920240337,24.2031852763836,36.53230102103278,203.96462743076194,2.9128548555708753,973.2450404849915,722.1207502962197,135.24269788351688
2759,352.21445724936274,84.39547237201327,195.02295241874293,198.22603005190317,17.92807676285824,875.4795932436822,924.9024899618659,96.32345387512328
2760,259.15155620480704,0.0,67.54028586371231,184.764649779695,5.029162268124097,1175.8608443944245,710.9963268018287,99.31808267853972
2761,192.79751967779015,84.70353754933973,0.0,187.06302525777213,4.3203152840947965,959.2537023155336,582.1693702591463,132.18937860630496
2762,369.1806227796744,87.37513150830368,0.0,184.98992347093733,5.811651473475832,804.9354286216246,826.0289715449273,77.8451623623339
2763,326.33445060466863,112.86222162672036,48.38342109773798,203.911328121872,8.87607440044108,875.0816121428959,837.9708818961694,75.60313732765019
2764,198.34512226463482,0.0,105.55058249142527,150.01017545602429,3.3974254661019745,864.602396663295,705.5451005191567,0.8
2765,406.4366371487622,80.5664231769472,73.08829164874733,218.50327705589666,9.395654910130293,863.7134898648069,922.3288527508626,0.8
2766,258.5125950010524,0.0,25.173764668664262,200.26747208854468,3.3797011523767764,805.1813671324613,615.6573089395802,73.78847964753746
2767,259.39510372741165,0.0,81.9888107973063,201.0901419389973,19.838227682432198,879.0198684549031,783.3833483969172,0.8
2768,250.27606683163697,158.6226969461169,181.19733072187125,154.43525666216183,13.033577896608652,867.7041454950984,819.8575465602455,45.18279501452228
2769,230.84110026639402,34.02470277837746,162.43066062747988,189.28380675104685,13.719277107384743,1019.3634547224731,828.8588143745618,46.84057980790542
2770,337.30301524876427,202.99363785411032,32.902677512551506,176.8468087692187,0.14542209138227058,975.5433130186549,642.5552641733626,117.28679413794929
2771,163.46332916364736,107.02028801866075,0.0,200.16180760599207,8.76228576074379,930.6951712205164,770.7542415337693,84.75424599671055
2772,281.0306227336759,39.99168227416696,0.0,181.91382741475135,0.0,841.6525757914012,697.9547454684833,99.76302164389801
2773,335.6273659254637,8.788580318408464,39.622516531411094,151.6414344637019,5.388288599162522,892.1169283293278,900.3984798139663,143.2011879698951
2774,291.4892137265997,16.386115284702008,0.0,214.36300994916104,12.869560692717673,1014.7463662945879,752.741272156211,0.8
2775,430.14786751785937,1.4183813463471182,32.1769541233124,161.54709067619672,8.618271242459558,950.8908132751653,735.3314053833244,50.35324188780095
2776,213.22475538586906,85.99781426289488,51.884524712647256,196.58668709585015,8.590993678976613,871.9580247527126,836.8099577584003,72.70421031755495
2777,123.20499590821623,109.628070460182,0.0,167.35705987133667,10.822774223114816,1015.9142106966746,924.1735007028635,99.84891774810538
2778,126.69752719607303,0.0,117.05862689719471,170.21359648743098,6.075323451211644,952.4080759146304,722.2650997324331,83.32436574291489
2779,451.5144591410393,104.29001836017959,2.789475880704508,164.06152424971347,4.4651950916963115,1011.9132396186577,924.9546258654879,74.39320682732821
2780,179.83644675655006,174.92641744168884,20.775143962633592,179.30034878195903,20.079203722148264,986.9127331890837,766.0088773038098,77.9752683828356
2781,489.90140392262276,143.50018688315424,103.30633303854643,209.50636531484645,0.533806489543247,1050.2043718461996,872.0681042241362,5.278818136633944
2782,405.54190981430855,226.07381535422752,66.61424457599853,191.52782496735207,9.73216891834467,998.2931930535595,799.5899103400823,85.78221974404315
2783,412.35115431078935,237.13706194909253,39.951144412256504,171.12140176599917,0.7208940532759032,962.3424401041269,862.4546335711663,0.8
2784,367.1272161638349,151.538746846272,77.2900145235295,210.8634980151305,3.189265257133976,895.9486233254611,725.9960243947311,4.6775754241676495
2785,292.68886288335904,86.78649493415735,0.0,173.8399076191009,4.940173486043748,1040.324001558961,744.2582561535601,86.55648118724918
2786,350.94555059780873,0.0,102.26956484258477,129.09744317542126,7.187719946543483,901.5398588101475,847.2084119305532,0.8
2787,313.42277585792397,126.20382880642885,81.65478759709325,178.450403631477,9.619525573482035,1161.741732552458,781.4498277592526,55.853943117584954
2788,251.29451200292817,0.0,121.56892024995943,213.24347786031745,3.442895085538467,929.4720089968605,827.2661345678304,24.047344601179805
2789,407.73731000245647,58.734617515360455,8.170792702783714,170.59321109153404,3.7414298387317277,972.259057848166,748.8879383724432,167.98535127116315
2790,276.71102311854884,167.9372823828338,28.2020034837144,177.11248253430708,5.346298976836922,855.7634134403511,754.8532107167854,94.45479172081531
2791,207.15455955962028,68.48370367284056,46.684760582611815,175.75639458108066,3.311347826994758,855.2497039469403,725.1570086763785,97.70229426811505
2792,279.3007391353433,80.46565982592281,168.83837885562303,194.92609266690698,0.0,942.8125696533967,943.348319398738,146.39354330839805
2793,240.0026906869765,186.90360159703744,69.79395829863194,189.85882337559858,12.187889060238962,974.0029706638613,780.1453221534158,117.54220859734588
2794,505.7180400371172,0.0,81.31784035178077,175.1176782884034,0.0,985.1340122035355,910.1288967425545,158.10848969452334
2795,211.951650100378,65.78524311584928,159.93870025623596,164.9198209225854,16.37474011352707,1030.1743190777863,799.8638640131489,0.8
2796,272.67324430043146,0.0,51.05978626201495,166.11445256476543,13.322979379919115,1047.8958398535872,822.2963799302635,85.35123118635053
2797,380.0230141727452,23.124396777949386,8.121535823829205,200.8367107073227,4.7898534141942175,872.7203446559893,829.2080198499136,0.8
2798,168.6946215057785,77.36264626247855,0.0,177.86486697415503,15.878540933945967,905.001263120377,889.0437354371401,162.76648682486095
2799,232.22190557763784,4.395070565266053,79.70958282117128,163.6496055864538,4.434474280632916,920.7643000676933,895.0522566348161,0.8
2800,303.22960970412305,58.876738629575705,69.81785904353137,194.82175373927592,0.0,1082.4635784478423,765.3834130260658,114.65496141195821
2801,95.73211139200944,0.0,8.445135680393243,163.19315291130005,5.288096451357127,1019.2198209227048,804.9472865251765,50.34697323084334
2802,201.09009390362672,0.0,121.24392314509113,173.7465027038943,3.665617214137271,1052.850465679804,820.6498143038361,173.23081918335618
2803,248.811720262695,0.0,83.81867221354973,176.41669025316972,5.090403939765487,964.5212093399998,733.6572740742305,34.5814665197139
2804,280.14059699443686,0.0,0.0,226.355507620992,2.655000697460612,1092.1317078906518,924.7715701471654,27.737314816749475
2805,270.3792338370421,22.463232076101484,110.6982770616774,206.35491605582857,1.1752696344529099,979.5124489573395,712.1603915847027,187.35176336772724
2806,303.6982719188286,0.0,84.51284625962163,159.0847440501032,10.875002257886248,966.1587967648635,790.9790286220881,78.10060687556066
2807,418.276780468437,41.9566289884048,144.89706599679798,164.33806698583163,8.639721618529768,1047.2372032170651,720.6098057939624,126.12030833830053
2808,356.5574114446579,91.23327166906334,36.26001994899001,199.74429854475966,8.39278247999012,888.1341957467868,862.6938829845748,6.75849487992194
2809,284.58801825873553,132.31863630821977,62.5935722125958,198.1934150686458,3.194428906316132,966.6527470964033,766.7577486592797,106.82467297682473
2810,456.50010837538775,0.0,3.120348458640308,185.1612062342911,6.552711884384365,904.099212862571,676.5352139971104,38.84727484536263
2811,272.21740233071415,74.61681260615691,31.531026507815394,184.7925025002737,5.334462862289471,1031.7106068272308,798.1615182796805,0.8
2812,247.92030712409763,160.72463084994484,128.06578532442745,188.71459141915125,4.072645190500241,1012.897933090235,610.3198024373879,84.2737802816109
2813,423.9918103729841,277.84161020857766,32.06273524683715,160.00234549869847,4.246974107972184,959.906155669388,931.1538406952446,53.467298388621316
2814,354.15574667498674,6.976631947188665,51.89929495677301,208.04160277668655,6.575977179841285,903.7957442690418,908.2463173715047,0.8
2815,140.0570678275837,108.25141648837618,189.3656942833428,180.6625932574647,13.54765704144058,1064.4367710919314,826.0340141818696,59.716396490662184
2816,403.2397825210657,93.43614730159747,78.84328394472287,161.9479845501525,13.814108264748997,908.233911768195,945.4834418576276,93.1792516123965
2817,173.20898873675122,132.62790737096114,46.60883589590839,186.7632680838618,9.494823355411004,1016.9853176137116,717.6093197651644,71.77005017010498
2818,141.00337763609002,207.7357667011716,110.3099107544505,195.33866365355925,0.0,983.3193150582148,858.2648189861976,52.64091349966578
2819,324.99334895215713,30.41693540163596,0.0,150.14016054560332,7.467725490278325,967.1014049798065,808.0771228222903,0.8
2820,169.4882888144462,150.28020578490785,136.27605959543905,210.7053825407976,2.2844281034531515,985.9725399362162,723.6261340646538,0.8
2821,274.70149947222046,0.0,28.812412626583722,218.34296486620434,2.5564866854475814,861.4805607352657,784.9866051800547,0.8
2822,268.07707576589365,20.13033357484033,69.92044865626238,193.2212461664696,6.42148921955903,1082.073399704358,800.4294739848667,0.8
2823,438.55439920728054,162.86044347185396,47.367002461024995,179.705915416679,8.71195970382566,1054.3233666996287,713.0901191136339,170.06000635671583
2824,330.39390843637335,117.6243256833616,95.2073009832051,187.7458127461484,9.649116576119917,1067.6692787507695,800.3109132832926,88.2011117935316
2825,81.6,102.58279795547475,93.42476043067529,226.33174133663698,17.86927162371123,1123.2069724681903,774.9201736368751,0.8
2826,452.90563212221616,0.0,36.5746139705077,199.07095320957973,14.549153307073368,1120.6145303223666,829.9465811201756,88.42741880314549
2827,273.2745321030184,124.29423060785385,0.0,183.22639454802848,5.47776163014578,1058.204386111901,819.5297984470182,51.23599828160042
2828,235.84986968303812,66.23994474198179,0.0,168.54282148672706,8.915798109489106,974.3403383352324,790.0437246303312,64.7092416431236
2829,350.6552386132106,0.0,105.14754270976218,203.21058565374733,5.626833356375816,944.2878187738786,659.9365158590521,80.37269496544201
2830,301.2634485846752,285.1726174476351,82.05310418543985,180.8202902798711,0.0,961.4421984110752,645.0455589044777,44.033923578448466
2831,235.3623617241202,0.0,0.0,217.73983204496508,0.0,967.4566000282837,723.2357031904245,61.16445876595033
2832,439.33940644673766,76.6266410038649,200.8021296611803,192.90849250744864,11.259325208129532,979.6291776267685,836.6090332970749,0.8
2833,259.81250398913556,3.444920808807936,32.87518369628191,160.13169136610964,3.526699270083763,973.3261176460541,745.978201993552,192.34461338579177
2834,375.90288729145874,229.76290399545013,77.47555349380225,166.23448035585966,0.0,1019.061140974161,761.9478282649973,57.04605922169569
2835,272.94646262244925,57.43993918775355,172.2808269483143,172.70274000867093,0.0,919.4055336555198,764.4563083125001,104.04273216307637
2836,174.31089008736268,0.0,43.79800191877935,163.02614522013397,10.542215553412067,950.631645043842,760.7122146866104,82.00240086596138
2837,220.29130957651216,0.0,63.53801804109956,210.16630967810485,3.364876484301059,1055.5170462978056,753.7063298943563,89.69656353058164
2838,111.67021540412583,0.0,83.14863637450296,180.56163699555842,11.65541674885273,922.3530045111229,681.2513406068609,50.56616151771291
2839,82.67629525470872,0.0,158.82028332854486,146.21233855180452,0.8136712053885207,928.554553556444,782.4683470427717,97.87042747188974
2840,186.4544562379615,0.0,45.926459033142415,169.35840927296402,2.28657746216736,998.9486055192344,827.7967484954223,14.942636790143169
2841,120.49454272903878,0.0,123.68673534545728,192.4231300614715,0.9580431267327647,990.3559626309132,765.4642231028384,166.8059865103432
2842,391.91140364162516,99.68642381244064,0.0,174.59634126366345,0.0,1000.3788312744412,674.1358362886588,34.017855683296
2843,241.89548972124712,158.37638196313208,162.66706453690938,193.8409475101767,12.136573269373777,911.0819050915172,733.4965506528408,209.1840171324111
2844,321.0383646615498,0.0,85.49466503671286,171.57220480158523,9.01385818354944,1032.4087793278381,732.9826244173107,79.20864864541494
2845,248.38638598718688,156.26843922295853,34.75394039516093,174.714447191373,7.1138236604712946,903.6954073224267,797.8554910741027,77.64327765125084
2846,320.6747742525197,94.28907049942006,55.594485624872846,192.7936233562467,6.405160198160206,930.9903952825866,708.1841555896907,7.764098430662564
2847,261.88261797381915,89.18941331252297,0.0,171.6141292783156,0.0,1082.0209128911981,712.3033824104158,91.7381213665785
2848,333.61191235908353,24.619300646062143,0.0,146.55905647866925,4.385302164137569,1068.8156350725083,730.2990474149026,39.61386451039406
2849,212.43361468898362,211.8823458804057,0.0,212.79244519739314,2.2324172140983864,978.995431056475,810.8793691441188,27.719377165746376
2850,154.9183232680715,171.8294385729971,61.748604791342046,206.2567706624425,3.2796698337537187,1041.033440922671,770.0238995397709,101.2143991173327
2851,441.74774278138864,98.39840816849593,124.71057696083456,161.3088370376991,8.678818628147617,1001.2730078559015,708.9105421508518,63.40269715038912
2852,471.51252541078435,76.18049870861545,96.72561197122386,182.86611515836373,2.3291939409729374,959.2446410722404,753.7816351595195,97.04757558039952
2853,369.78306732168124,194.62416994724177,0.0,172.76233554066724,3.3960864532320336,895.1137763689405,821.4294986998458,0.8
2854,176.50389270934159,29.388468126322863,96.4176266031563,192.90946995079912,14.159074059680268,897.4245968274072,878.551962045002,40.38061898454495
2855,268.75186857238634,176.79808130912505,127.80076077645442,194.3330250360903,8.762749967746569,915.9488574234074,759.5303384703042,64.7731611433747
2856,456.2955946708492,100.051887339889,150.7631071338967,153.97019885037787,0.0,913.4282273288338,631.8145487715509,0.8
2857,81.6,188.47377915011623,35.671519902040345,166.1166934452621,0.0,1031.945375634262,940.6371242512021,145.94351821733983
2858,263.1508400313691,119.01664728194756,127.88477006385955,180.26142621237165,3.819363039353688,887.3556700974415,674.0107516591901,75.38826705728768
2859,120.38238583284843,81.14514113871697,72.60652875850282,194.67386816353195,7.166008048634408,994.397151939792,846.0228797596683,0.8
2860,339.9148319541909,66.87739482879343,62.37526369302616,194.81190243444405,7.0920068422952545,992.1296874645361,698.1926107763585,126.73071104412739
2861,233.98701504354557,0.0,42.6391980404863,161.9401344761762,0.5080065602547474,1002.4644468972647,742.6889667734853,52.7556326284023
2862,197.93160167077568,161.0777475939353,120.36394704714127,165.83378177560377,0.0,1043.0510911519818,753.5579625826599,0.8
2863,251.5818702323373,88.20203542340461,72.16222093342817,167.29816924137714,9.420615539718696,882.0807812207819,856.5858862113046,0.8
2864,141.6240719694564,111.87600636029168,68.19145066148589,194.25589644818075,10.999096273171588,921.3073841345731,649.6315712627103,0.8
2865,220.92372824148285,37.190687998198854,98.68674654265172,177.1820426126022,16.089987462319367,872.6577543817382,705.2067936092399,104.19586108786118
2866,195.74344790871444,0.0,0.0,178.59806853982775,4.876989111399626,1004.355179171005,877.2631753474792,84.28506207162147
2867,487.62646945528854,160.31152073429286,0.0,211.30672509027346,7.772353523188408,1099.221479638545,747.3900406747343,4.7180965059977
2868,245.000992878253,173.2398025341696,109.45185627832635,177.22425522613446,2.3807313478947063,925.6693725636228,797.8357499607856,88.22949584657289
2869,146.77649536509014,46.10390320510801,0.0,209.64406216647592,13.971343645845913,889.3757806048811,696.541254467312,41.921012543509796
2870,233.71489060486385,0.0,96.26197291178286,202.6970956255961,0.0,1034.0874534498003,619.00328926682,176.97895947720343
2871,166.6583240055005,0.0,94.47194222381128,142.67504663716875,1.4142531647476355,1069.4459864845767,836.5604437617317,63.41949637302543
2872,268.250690347436,201.34572728274082,161.80867144382916,190.04132142891777,9.539154603859425,828.0127894417827,911.387105787669,82.630214407399
2873,81.6,113.0276635825982,45.42954527656882,209.6321459262189,11.371654748023904,992.3836827490784,803.1146592963669,0.8
2874,318.7560975119622,56.28851663937836,234.26067903853328,189.38348181899775,8.391327766717794,977.8421294881797,662.692420207287,0.8
2875,292.58226874089934,0.0,111.12054688894396,216.97240774763034,0.26609706200891203,1136.614785426406,807.2930224425988,69.21596456854466
2876,314.34397552206724,100.35838759527641,78.15462877943209,198.3620729145846,5.919724120736551,843.0810015776539,797.572304283085,41.47537784389202
2877,182.76453489126914,0.0,126.98853858036381,200.25936419155133,10.223828557997496,1002.7879330488513,915.8049731744572,0.8
2878,113.0949606613284,0.0,0.0,180.2708425435502,10.307700701195069,818.8623155255574,783.8939765381781,150.00530098223655
2879,169.96017591102324,83.41252707965988,125.51529101841712,124.6986338450519,1.2842640512867627,991.9654248689501,687.0467608496801,22.483952715158047
2880,297.96019679846535,144.88664314313243,36.45409072235083,173.2774458490936,7.1532626627735665,1015.8637848256014,753.6598458625565,46.60709888496526
2881,151.3593544791192,207.74159648575443,106.91637329076983,123.59005808888581,8.52666978805073,891.2073276583549,807.4315073299744,89.4937710361622
2882,261.463912068996,0.0,0.0,169.3951698302503,4.629247525990131,1055.0121771376496,854.3755229538046,84.68969824354622
2883,318.7290767672062,92.64144601823742,116.72042651739817,180.61206628658613,6.249931610233255,996.8019970559164,580.5260159392963,0.8
2884,184.62139432071012,21.38179253040464,87.01150391297709,195.04075018518054,17.626923945337243,1181.992435278592,907.9371375228963,115.1852842446115
2885,360.76687975468946,0.0,3.3228845054741925,186.74987579584825,10.196819633225504,828.0268861923296,780.0616426929796,55.36995723787885
2886,258.62177312380317,29.443120771747765,44.003443068801786,177.8389957791683,2.64737010488323,839.3084166125522,731.6342576119838,0.8
2887,534.7637380420631,3.3183404157703507,97.44412632688147,167.8452053573155,24.058016688371847,956.5108164823966,720.2879414536364,36.288016318185264
2888,337.19040760875714,39.40163642793669,118.2680978139407,158.60812034422094,0.0,795.8746983219868,871.4604887583843,10.211805616431349
2889,292.77909121992997,36.70431564504502,0.0,165.88570121660763,4.916035961692142,947.3745601003949,858.0594927676763,80.11190865667393
2890,341.38887063133814,84.98467258395317,40.00026982272413,225.34182028110715,5.330151554723601,1026.3384649324764,967.3841578878698,67.88345382865111
2891,307.3589145793519,81.20233406340212,128.6348881036057,216.8884306101263,10.961451440131095,948.263097155913,689.5908845224254,154.45757286745993
2892,178.84023300243052,162.1214879344748,0.0,212.01795346939673,0.0,1021.69274484581,897.2855898325238,71.09323312721216
2893,120.14687810083709,0.0,0.0,155.28396134346133,11.006794244315348,983.7420482246506,736.6013029598165,0.8
2894,131.42414961147102,49.17606622921557,0.0,190.913323399537,16.839591105301093,980.4743514557017,816.705002309507,48.566388220296325
2895,178.01114422543628,82.88886358162493,9.522533673157966,195.38868798244104,5.710746435280475,1129.2246046273247,627.8465208351628,68.02815730895979
2896,81.6,150.64104344285823,108.70313120811292,173.10369616439465,3.3066595447032237,923.2130064213432,833.4192007561776,7.02874288906515
2897,322.23965523877376,61.06062831267425,6.785666277035297,169.8636969740371,0.0,1014.3608423132318,752.5736708534065,0.8
2898,341.2543433499208,296.94174710207034,35.3523997949293,178.58436984165866,2.243753964568174,901.6544184423364,743.5561776612776,80.29834657235628
2899,328.1508025322295,63.126239518859904,73.05703117211277,198.9268738143947,7.508935039439825,996.1435335830325,839.6373987404088,93.76063515739858
2900,380.4478574122789,110.9921333677944,29.48454427573875,187.2137400229006,3.2587228374794743,939.6195282535779,742.4192656893489,54.250216317900964
2901,498.48782450051954,163.49999854158418,99.67075367237665,140.60366108537667,2.4580340318085847,879.8089595572583,726.0947950472771,3.8590244755495036
2902,223.17085247716074,182.5639784767589,145.84661301312633,198.9306361986219,7.9208956677094875,1046.239820809371,837.5117747624104,0.8
2903,251.00992197087075,75.18049233747097,50.472783556620016,190.31966147889446,0.0,1036.6844171765194,697.6412602559244,29.020757982950993
2904,259.81971375668627,79.3019274638543,96.23924075704383,212.31820126347654,9.112641558131001,1061.785422317119,603.3254575480557,92.64694863108866
2905,227.74080092252268,0.0,27.858423848222284,199.16588632487407,2.633713855703711,1029.2805955362674,708.4238430964456,86.8572104155686
2906,209.87262754372006,180.1231519928964,124.87356709116172,118.35682942127787,2.7234385881659264,849.2187879827892,802.2838728876872,27.263330541006816
2907,106.66605257822647,0.0,0.0,143.09394929264272,8.541259345146337,949.1753161687047,871.0240428377666,28.715007238459872
2908,279.0600411001556,11.279877918894947,168.83577069680504,207.18639578392154,4.878956276122318,865.5625972252608,648.2894930103889,87.51529560169485
2909,344.87542404732386,158.6285155609259,150.6969265028343,188.13838466796642,2.603505380499946,950.8509377943661,659.8039761405871,38.882133888250664
2910,135.96392565032426,0.0,60.46395510463326,134.84030421042715,9.053868120066731,870.833223533938,696.1751454502339,4.75767513554468
2911,300.12920047903543,106.57493409916046,30.64277852227745,145.2417724876396,12.272149591479963,980.1888480378457,711.2612976576166,149.57357166394328
2912,397.36949526628416,64.26720500506808,62.805589527458636,158.98926267027693,9.367508479152587,816.994394022347,845.2704113999755,47.65572116217695
2913,407.8018188682895,44.760084108052084,120.95595891493213,201.19721384985047,13.120136389209414,931.251026833974,669.6319751063338,89.47185414434082
2914,325.82457873355264,246.63818870651488,0.0,152.81159702218176,4.214526490431547,971.802178834992,701.6814531683574,197.8195356709781
2915,416.84411049267186,0.0,115.68722098156805,167.08709772689443,2.3827112383006304,991.2873239045458,773.7339269276152,106.08011475576362
2916,220.0251635513388,304.59674698147285,0.0,176.9217079049776,10.435495874173611,945.1802726114086,842.0649898026927,0.8
2917,491.0515663313248,158.14187734141416,0.0,182.80474182915367,10.31567601426963,846.4737346992414,818.4167270953542,0.8
2918,196.25125843986305,0.0,0.0,198.59958337921864,0.0,1019.155457762217,769.4455033003389,127.06356275235157
2919,164.41155366423567,111.17440526006102,106.45941403139321,175.66837245503342,13.802257644770929,1056.5365121403397,640.3977584299206,60.43456870148049
2920,244.0257920859226,0.0,0.0,201.63906380557245,12.46569146571139,762.6089458879974,730.1236408151523,0.8
2921,220.6535327298888,205.15438186522448,156.47561775124336,175.8105773738668,19.192464922316834,1008.4375631101501,667.3022506661696,52.286990343295344
